fertility,gdppc_maddison,hc,survival_65,telephone,urban,country
6.3633,325.2,1.1132544159000002,37.34465397,0.3041205263,17.986900000000002,Mozambique
7.3819,809.7,1.0496214389,37.096119599999994,0.2235968524,11.3649,Ethiopia
7.4382,843.5,1.3497296095000002,39.222389750000005,0.262499254,10.081,Malawi
7.1012,893.2,1.3498147011,39.854532879999994,0.16599262519999997,9.0267,Uganda
7.153499999999999,927.6,1.0734622121,36.80974775999999,0.0915011752,20.7391,Mali
8.1116,954.7,1.2182326793,40.71632202,0.08722863350000001,5.0262,Rwanda
5.2356,1002.5,1.723274374,54.68918547,0.47815579579999995,12.0228,Lesotho
7.8483,1031.2,1.0366103052,35.74188492,0.11256657,14.416199999999998,Niger
4.5043,1436.6,1.3711201071999999,51.072337309999995,0.40362740780000006,24.227800000000002,India
6.9556,1460.0,1.1542288661,45.49243201,0.26272103339999997,30.478500000000004,Benin
6.8209,1586.5,1.3619772315,51.630248460000004,0.25244151530000003,26.3849,Togo
7.0039,1809.6,1.1326438308,50.44360640000001,0.3658696871,37.3487,Senegal
5.948600000000001,2203.9,1.6762430071,57.169190089999994,1.2182831255999997,25.160199999999996,Zimbabwe
6.7857,2459.4,1.6943164706,46.63447336,0.6510525831,39.671299999999995,Zambia
6.392899999999999,2674.1,1.312614441,58.69544090999999,0.5158032716000001,29.2197,Pakistan
2.9650000000000003,3076.9,2.2842525003999996,71.44336792,0.5138482008,18.612499999999997,Sri Lanka
3.8211,3545.7,1.6942057969,59.74845680999999,0.36639502040000005,25.744799999999998,Indonesia
4.991,3874.8,1.237108469,61.24842235000001,1.0401704231,44.427899999999994,Morocco
2.6986999999999997,4386.4,1.7820420265000003,67.83731597,1.267753208,27.9697,Thailand
6.390300000000001,4623.2,1.6207090257999996,72.04886598,3.7694104351,47.7709,Syrian Arab Republic
4.4881,5122.8,1.4193863154999997,66.48128753999998,2.5245945720000003,53.6302,Tunisia
5.503099999999999,5226.5,1.6457980156,54.65604055,1.1052826982000001,26.210500000000003,Botswana
5.9213000000000005,5300.6,1.4319174767,56.973783479999994,1.438564339,40.1873,Guatemala
4.964,5425.4,1.924152088,70.02069534,2.0328258008,44.6791,Paraguay
5.9232,5876.5,1.8597204923,55.961539169999995,3.5241454833999994,26.2401,Namibia
2.2531000000000003,5892.5,1.8809401034000004,67.77702043,3.7037906973000005,42.4885,Mauritius
3.3550999999999993,6264.6,2.2358714818,77.41088106,3.0867999433,48.2234,Jamaica
3.4282999999999992,6946.6,1.8473727822000001,70.313974,5.331343781399999,66.55300000000001,Colombia
3.4645999999999995,6965.4,2.0845671773,79.77844654,7.737910972700002,45.537800000000004,Costa Rica
2.6252,7534.7,2.5067769289,74.06328497,4.0883576472000005,82.4519,Chile
3.8388,7724.1,1.9658729315999999,72.93670728,5.542731667699999,45.5147,Malaysia
3.809,8699.6,1.6507530929,63.199943239999996,5.4205100447,51.1537,Turkey
6.6,9572.4,1.6991569043,71.07960376000001,4.7247200627999995,66.21849999999999,Jordan
2.5754999999999995,9622.7,2.2525521516,74.90372597000001,9.3501197277,87.0245,Uruguay
4.668699999999999,9781.7,1.8849047899999998,57.881151849999995,7.0793216434,49.5975,South Africa
1.8565,9801.3,2.3595609904000003,78.11747403999999,18.575373701,38.8742,Barbados
3.5266999999999995,10272.8,1.5967407704,63.65593108,5.097212456599999,69.3827,Brazil
1.964,10399.4,2.3530510662,82.20489713999999,24.855376265,89.9188,Malta
4.1358,11556.1,2.0343512893999995,69.65577453,4.829766629299999,68.6751,Mexico
3.1332999999999998,12788.0,2.3904200077000004,73.53253175,8.661818474400002,84.79460000000002,Argentina
2.4280999999999997,14110.9,2.2033481121999996,84.42978178999999,24.739503639000002,63.807100000000005,Cyprus
1.848,15081.5,1.7827863574999998,78.7054337,14.536173907,45.049600000000005,Portugal
3.0682,17628.1,3.0120781899,82.17270868,29.120904184,89.635,Israel
1.779,17834.4,2.3930651425,81.46803112,30.29161398,70.39860000000002,Greece
1.7269999999999999,18022.1,2.3052631856000003,83.49145837,23.917914181,74.06699999999998,Spain
2.601,18859.4,2.6506507873999996,79.44892853,19.758951267,56.1568,Ireland
1.6940000000000002,21176.0,1.8586009263,78.89861006,28.567133704000003,100.0,Singapore
1.998,22098.2,3.2385321616000007,79.43850179,39.421891048999996,83.79679999999999,New Zealand
1.8029999999999997,22285.0,3.0721234560000004,80.35948817,37.30228825499999,78.39869999999999,United Kingdom
1.6640000000000001,23507.1,2.8229463815000004,79.56031507,43.91797297699999,75.3202,Finland
1.7269999999999999,24034.0,3.0821573497,85.60145678,37.209412084,76.67369999999998,Japan
2.176,24529.0,2.5311520813999997,84.35612246000001,42.94227994999999,89.42350000000002,Iceland
1.5799999999999998,24809.2,2.6534335376000002,80.66376202000001,30.598694544000004,95.8689,Belgium
1.5309999999999997,25579.5,2.8693827629,79.51472873,35.005221732,64.41029999999999,Austria
1.8419999999999999,25824.1,2.6816856622,80.44303769,39.952487212,73.6134,France
1.4539999999999997,26168.1,2.4071591378,82.19528637,29.87374147500001,66.80049999999999,Italy
1.4629999999999999,26412.6,2.6559632064,78.53927171000001,40.917120755,80.60579999999999,Luxembourg
1.7549999999999997,27120.8,3.0243530512999994,84.24362889,62.324917789,83.09870000000001,Sweden
1.5340000000000003,27401.9,2.9148988724999993,83.4523377,39.72205199599999,66.5146,Netherlands
1.8824,28055.9,3.3013587475999997,82.00037071,38.726893837,85.57860000000001,Australia
1.6934999999999998,29300.5,3.1767538072,82.15287384,46.71774222199999,76.1961,Canada
1.4809999999999999,30260.9,3.0148879289999995,79.12056118,49.325199029,84.28620000000001,Denmark
1.401,30390.8,3.2902250765999996,79.95794971000001,31.744910382999997,72.9125,Germany
1.8585999999999998,32534.2,3.3863560676,78.43022519,47.783796352,74.417,United States
1.541,45317.2,3.3876631976,83.71854271999999,50.74632657299999,74.2514,Switzerland
1.7309999999999999,50355.2,3.0992100954,83.09474964,40.379394285000004,71.23259999999999,Norway
